n,budget,pool_cap,optimal_dynamic,optimal_static,optimal_static_nonoverlap,static_nonoverlap_greedy,exact_joint_greedy,marginal_product_greedy,adaptivity_gap,static_fraction_dynamic,static_nonoverlap_fraction_dynamic,static_greedy_fraction_dynamic,exact_joint_fraction_dynamic,marginal_product_fraction_dynamic,exact_minus_marginal,root_choices_differ,dynamic_states,exact_greedy_states,marginal_greedy_states,runtime_seconds,setting,instance,seed,utilities,health_probabilities
4,2,4,0.40502319428995787,0.4050231942899579,0.4050231942899579,0.4050231942899579,0.40502319428995787,0.40502319428995787,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.0004499168135225773,random_n4_b2_g4,53,20260830,"(0.34731360248234067, 1.64326750955475, 0.23926352494227962, 1.2516358731010062)","(0.16262102729350553, 0.16256165324868904, 0.2870901788095383, 0.11016855154946019)"
4,2,4,1.0739567683760562,1.0596184989722337,1.0545374507556136,1.0545374507556136,1.0739567683760562,1.0739567683760562,1.0135315393396112,0.9866491186367737,0.9819179708231581,0.9819179708231581,1.0,1.0,0.0,0,162,7,7,0.0005365419201552868,random_n4_b2_g4,54,20260830,"(0.6272636977033308, 0.31317705470826884, 1.110148156397646, 0.745904855739803)","(0.4664773768282671, 0.8409192346958422, 0.17526410540484355, 0.8555256190390962)"
4,2,4,1.3133666244010884,1.3063364454857214,1.306289386797486,1.169531073181633,1.3133666244010884,1.3133666244010884,1.0053815990051116,0.9946472075772651,0.9946113769970135,0.8904833208434498,1.0,1.0,0.0,0,162,7,7,0.00040004216134548187,random_n4_b2_g4,55,20260830,"(0.12940628980340826, 0.7518653453217339, 0.8576006457275542, 0.2131136532868036)","(0.8198060045850443, 0.8999168355789569, 0.7342264812777539, 0.1801698908066151)"
4,2,4,0.8492489459339182,0.8492489459339181,0.8492489459339181,0.8492489459339181,0.8492489459339182,0.8492489459339182,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,0,162,7,7,0.0004103332757949829,random_n4_b2_g4,56,20260830,"(1.2728387021656455, 0.24744078953898752, 0.11086588753522318, 0.1411986344567947)","(0.572342341076499, 0.11620662083395981, 0.06671138324071943, 0.85517444122739)"
4,2,4,1.5825954611602806,1.5825954611602802,1.5825954611602804,1.5825954611602804,1.5825954611602806,1.5825954611602806,1.0000000000000002,0.9999999999999997,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,0,162,7,7,0.0003893747925758362,random_n4_b2_g4,57,20260830,"(1.7494243729428887, 0.7181507099734759, 0.4554747251282162, 0.796632524332063)","(0.6574116113049758, 0.534288058999144, 0.2829633758450835, 0.5343966587463587)"
4,2,4,2.545888731286305,2.545888731286305,2.5090342089203803,2.5090342089203803,2.545888731286305,2.545888731286305,1.0,1.0,0.9855239068726683,0.9855239068726683,1.0,1.0,0.0,0,162,7,7,0.0003838748671114445,random_n4_b2_g4,58,20260830,"(1.5368575615749653, 0.8215262061999924, 1.0921340091717777, 0.24853050431159607)","(0.8465187164461376, 0.6485877992518135, 0.8879850408887633, 0.5280597986382706)"
4,2,4,2.247556863179702,2.2475568631797023,2.2475568631797023,2.113456179265418,2.220282234956981,2.220282234956981,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.9403349093804164,0.9878647661069031,0.9878647661069031,0.0,0,162,7,7,0.0003910423256456852,random_n4_b2_g4,59,20260830,"(0.9119163340308017, 1.0838939641119156, 1.6905664541961258, 1.2214514626141004)","(0.39421720844930663, 0.1374731888772044, 0.7465332070918771, 0.806821143934458)"
4,2,4,1.6102628860415027,1.6102628860415027,1.6102628860415027,1.3103103527130961,1.4823211984712217,1.4823211984712217,1.0,1.0,1.0,0.8137244943490081,0.9205460868040006,0.9205460868040006,0.0,0,162,7,7,0.000470208004117012,random_n4_b2_g4,60,20260830,"(1.169212091575962, 0.3994779643206695, 0.987312400790124, 1.8086223667824672)","(0.689401701668143, 0.12003354780957547, 0.4025830095954579, 0.4446511860454018)"
4,2,4,1.2256340334639615,1.2256340334639613,1.2256340334639615,1.2256340334639615,1.2256340334639613,1.2256340334639613,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999998,0.9999999999999998,0.0,0,162,7,7,0.00045224977657198906,random_n4_b2_g4,61,20260830,"(0.9582074575112521, 1.9124617317264812, 1.7848973854481995, 0.24724640610302748)","(0.14871615991050846, 0.354902940648229, 0.29287039873103093, 0.9170287771020205)"
4,2,4,1.441481865441317,1.4279295586369756,1.4279295586369756,1.3349793550740998,1.441481865441317,1.441481865441317,1.009490879100001,0.9905983508157472,0.9905983508157472,0.9261159554479647,1.0,1.0,0.0,0,162,7,7,0.0004687500186264515,random_n4_b2_g4,62,20260830,"(0.320796045361508, 0.6362242644854403, 0.2989692628245185, 1.0506298363359405)","(0.11736643198559517, 0.8391656938366742, 0.43622877165378143, 0.8509485942377666)"
4,2,4,0.4365092193767429,0.4365092193767429,0.4365092193767429,0.4365092193767429,0.4365092193767429,0.4365092193767429,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.0004525831900537014,random_n4_b2_g4,63,20260830,"(0.613806436168013, 1.6171346817998078, 0.5285549330816205, 0.14885555848409088)","(0.37705260566281706, 0.12681188867877657, 0.1344668893867856, 0.7965205242393465)"
4,2,4,1.337141139415775,1.3371411394157753,1.3371411394157753,1.3371411394157753,1.337141139415775,1.337141139415775,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.0004447079263627529,random_n4_b2_g4,64,20260830,"(0.5711275444495852, 1.41262340645785, 0.3863423563403898, 1.3210148782047222)","(0.6612274055171309, 0.3930016505366966, 0.28563109840394585, 0.5919523102978129)"
4,2,4,0.4727754341457374,0.4727754341457374,0.4727754341457374,0.4727754341457374,0.47277543414573736,0.47277543414573736,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0,162,7,7,0.00044787535443902016,random_n4_b2_g4,65,20260830,"(1.013297918701379, 0.32775461638884335, 0.612521182639157, 1.3329470384416726)","(0.1589236165521355, 0.6003130940058767, 0.16424692416763037, 0.20707502874932854)"
4,2,4,1.5255753562188272,1.5255753562188272,1.5255753562188272,1.5255753562188272,1.5255753562188272,1.5255753562188272,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.0005657090805470943,random_n4_b2_g4,66,20260830,"(0.2842112138974606, 0.2604225587664178, 0.90035523625087, 1.3863905815980955)","(0.5719263698575404, 0.4381815405303826, 0.5684540842937086, 0.7312259317920526)"
4,2,4,0.3406485230631292,0.3364352211954327,0.3364352211954327,0.3364352211954327,0.3364352211954327,0.3364352211954327,1.0125233673594747,0.9876315275645104,0.9876315275645104,0.9876315275645104,0.9876315275645104,0.9876315275645104,0.0,0,162,7,7,0.0004360000602900982,random_n4_b2_g4,67,20260830,"(0.27380028896964237, 0.3068260225505596, 0.49352690792569515, 0.2716388940392505)","(0.4834625424095755, 0.21959459903215472, 0.20722327528516676, 0.7512290833734833)"
4,2,4,0.6487078594702438,0.6487078594702438,0.6487078594702438,0.6487078594702438,0.6487078594702438,0.6487078594702438,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.0004347912035882473,random_n4_b2_g4,68,20260830,"(0.17629381066273372, 1.1829077103631929, 0.5377728073457371, 0.5460500593743303)","(0.8655405359073042, 0.29652135133932184, 0.4820786823815139, 0.3756441990285833)"
4,2,4,0.2272545768022878,0.22725457680228778,0.22725457680228778,0.22725457680228778,0.2272545768022878,0.2272545768022878,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,0,162,7,7,0.0004397500306367874,random_n4_b2_g4,69,20260830,"(0.13623433377139021, 0.2917521697749131, 1.100332744267452, 0.26027399312787364)","(0.3082076340243775, 0.5680821681100173, 0.0559061538123245, 0.11674801963774825)"
4,2,4,0.554007117750067,0.5540071177500668,0.5540071177500668,0.5540071177500668,0.554007117750067,0.554007117750067,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,0,162,7,7,0.00043508317321538925,random_n4_b2_g4,70,20260830,"(0.14972456030605924, 0.3371039554272852, 0.7617323270429501, 0.3312401264360091)","(0.2648236973672478, 0.5773213706227867, 0.4718058921768193, 0.3171573419493653)"
4,2,4,1.4248057571905788,1.3884655168551516,1.3845383748892774,1.3731331719570594,1.4248057571905788,1.4248057571905788,1.0261729512863504,0.9744946002975995,0.9717383354902354,0.9637335931773556,1.0,1.0,0.0,0,162,7,7,0.00043233297765254974,random_n4_b2_g4,71,20260830,"(1.1481162079045688, 0.7199745367235205, 0.6325604949187834, 0.14748852204898857)","(0.7326657050498052, 0.3506800643195961, 0.8589739768929624, 0.32391459496599884)"
4,2,4,0.954729345983456,0.9547293459834563,0.9547293459834563,0.9547293459834563,0.9547293459834563,0.9547293459834563,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0,162,7,7,0.00043116603046655655,random_n4_b2_g4,72,20260830,"(0.7006980498686911, 0.9842514511107471, 0.2661789402077806, 0.3504635408605598)","(0.2733782409836162, 0.7753849331778447, 0.17027273362303247, 0.22217552498102072)"
4,2,4,0.9324193452714065,0.9324193452714064,0.9324193452714064,0.9324193452714064,0.9324193452714064,0.9324193452714064,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0,162,7,7,0.00043462496250867844,random_n4_b2_g4,73,20260830,"(1.3885114665489149, 0.18137959522969435, 0.19928618022220715, 1.145197842053857)","(0.29787723377583136, 0.11469052605139078, 0.6307455819693757, 0.4530338527527488)"
4,2,4,1.2118026491673746,1.1897421180727472,1.1897421180727472,1.1576656727445558,1.2118026491673746,1.2118026491673746,1.0185422796751644,0.9817952773830086,0.9817952773830086,0.9553252532827716,1.0,1.0,0.0,0,162,7,7,0.0004270002245903015,random_n4_b2_g4,74,20260830,"(0.22802585806207806, 1.108533257052825, 0.10829977886175828, 0.23294177652015655)","(0.22571786972872343, 0.9091365079645848, 0.9251091935577755, 0.5763139215080959)"
4,2,4,1.3861217218844195,1.3861217218844197,1.3861217218844197,1.143610013980343,1.2525657066843114,1.2525657066843114,0.9999999999999999,1.0000000000000002,1.0000000000000002,0.825042992923894,0.9036477005651856,0.9036477005651856,0.0,0,162,7,7,0.00043833302333950996,random_n4_b2_g4,75,20260830,"(1.3373802781273538, 0.13346344632716572, 0.8758198366338658, 0.4286853774958144)","(0.5398128372660549, 0.5297412884087996, 0.6939683346409051, 0.7336766336414536)"
4,2,4,2.571920079158933,2.571920079158933,2.571920079158933,1.8784807139520483,2.4973355206218537,2.4973355206218537,1.0,1.0,1.0,0.730380671302332,0.9710004369336896,0.9710004369336896,0.0,0,162,7,7,0.0004270831122994423,random_n4_b2_g4,76,20260830,"(1.936193609624545, 1.9685904150665672, 1.0358020712793912, 0.49807487264050737)","(0.5071659577832858, 0.8076584039580729, 0.26937133778146716, 0.3701443594357037)"
4,2,4,0.1848348983681528,0.1848348983681528,0.1848348983681528,0.1848348983681528,0.1848348983681528,0.1848348983681528,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.000526083167642355,random_n4_b2_g4,77,20260830,"(0.30127212066968195, 0.5945710000557374, 0.3230466753867771, 0.13220310778604716)","(0.07796219567803331, 0.10906139387560157, 0.14188833112924776, 0.9076197855972611)"
4,2,4,1.1311240569080894,1.1241658793918208,1.1241658793918208,1.0472859215389345,1.1311240569080894,1.1311240569080894,1.0061896359281364,0.9938484399887235,0.9938484399887235,0.9258806893398367,1.0,1.0,0.0,0,162,7,7,0.0004253331571817398,random_n4_b2_g4,78,20260830,"(0.7463552673577448, 0.3201901957905081, 0.32596608271677896, 0.6465393771844249)","(0.7641170222696116, 0.42323368012362916, 0.39396754996879996, 0.8566579770518634)"
4,2,4,2.487681972757807,2.4445340202433785,2.4445340202433785,2.4445340202433785,2.487681972757807,2.487681972757807,1.0176507883126669,0.9826553582865758,0.9826553582865758,0.9826553582865758,1.0,1.0,0.0,0,162,7,7,0.0004246663302183151,random_n4_b2_g4,79,20260830,"(1.2122237668412084, 1.7035605188192318, 1.978195740425104, 0.39112086903193866)","(0.7909751196236539, 0.7873090536275372, 0.3178416778715774, 0.33318091745328143)"
4,2,4,0.43355757307096154,0.4335575730709615,0.4335575730709615,0.4335575730709615,0.4335575730709615,0.4335575730709615,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0,162,7,7,0.00042741699144244194,random_n4_b2_g4,80,20260830,"(0.39453503003459195, 0.3778438812216469, 0.14989260919131825, 0.37588826975661255)","(0.28805875465951636, 0.8466679481888466, 0.06734473746518893, 0.08858603304661533)"
4,2,4,0.19144896707206377,0.1914489670720637,0.1914489670720637,0.1914489670720637,0.19144896707206377,0.19144896707206377,1.0000000000000002,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.0,1.0,0.0,0,162,7,7,0.0004305420443415642,random_n4_b2_g4,81,20260830,"(0.14714380660305496, 0.8449783872971274, 0.3953139715532014, 0.7519228762016332)","(0.5565583202452226, 0.09025447913862239, 0.2558316273866817, 0.12011225254529585)"
4,2,4,0.3350785640938039,0.3201393573760143,0.3201393573760143,0.2954990980934986,0.3350785640938039,0.3350785640938039,1.0466646988993702,0.9554158089515764,0.9554158089515764,0.8818800417527599,1.0,1.0,0.0,0,162,7,7,0.00042841723188757896,random_n4_b2_g4,82,20260830,"(0.22202889389696603, 0.14388336592084794, 0.16427791032927633, 0.10978207757086439)","(0.9001304963008752, 0.2842130624345495, 0.732200565969628, 0.25149378255067634)"
4,2,4,1.126510330843108,1.126510330843108,1.126510330843108,1.126510330843108,1.126510330843108,1.126510330843108,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.00042837485671043396,random_n4_b2_g4,83,20260830,"(0.6491775839371784, 1.5787142299657748, 0.1752039672513705, 0.1167293814012433)","(0.17415354261723826, 0.6419488312553688, 0.3690313922279053, 0.7249234123516284)"
4,2,4,0.8493031640384517,0.8405165637404217,0.8405165637404217,0.8405165637404217,0.8405165637404218,0.8405165637404218,1.0104538098082545,0.9896543417355829,0.9896543417355829,0.9896543417355829,0.989654341735583,0.989654341735583,0.0,0,162,7,7,0.00042683305218815804,random_n4_b2_g4,84,20260830,"(1.419093781383086, 0.834065816501445, 1.065889358278751, 0.17586399724822074)","(0.07082885433104466, 0.07137356440427385, 0.689014392486447, 0.6033267567463573)"
4,2,4,0.5504411813042316,0.5504411813042316,0.5504411813042316,0.46282864319957867,0.5404457213227415,0.5404457213227415,1.0,1.0,1.0,0.8408321523163271,0.9818410025975771,0.9818410025975771,0.0,0,162,7,7,0.000425207894295454,random_n4_b2_g4,85,20260830,"(0.4517992579485567, 0.2015162888063545, 0.3075057313020846, 0.11120072649029651)","(0.763770180331904, 0.3747306567469368, 0.6678587085757182, 0.3620801171219282)"
4,2,4,1.783883773256652,1.7588092346258415,1.7588092346258415,1.7588092346258415,1.758809234625841,1.758809234625841,1.0142565425159054,0.9859438495900243,0.9859438495900243,0.9859438495900243,0.9859438495900241,0.9859438495900241,0.0,0,162,7,7,0.00042058294638991356,random_n4_b2_g4,86,20260830,"(0.5832235487971373, 0.10922249309189695, 0.3182309158635148, 1.5524921037579722)","(0.5914016019867738, 0.07397765919406554, 0.325950728303412, 0.910722759960152)"
4,2,4,0.42601461960067877,0.42601461960067866,0.42601461960067866,0.42601461960067866,0.42601461960067877,0.42601461960067877,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,0,162,7,7,0.000422624871134758,random_n4_b2_g4,87,20260830,"(0.23426316158136215, 1.449870124361386, 0.26587671573964267, 0.2625001288311592)","(0.11198365810082692, 0.1978363415005549, 0.5234667434449427, 0.09420924210192147)"
4,2,4,3.1500742696461406,3.1500742696461406,3.1500742696461406,2.8473881279131708,3.0652072302949134,3.0652072302949134,1.0,1.0,1.0,0.9039114268988421,0.9730587179581767,0.9730587179581767,0.0,0,162,7,7,0.00043058302253484726,random_n4_b2_g4,88,20260830,"(0.48713019664866486, 1.8241845062720132, 1.9618687041716056, 0.12268705320247232)","(0.46850566815261746, 0.8248662508025957, 0.8386728590382978, 0.7480234937892839)"
4,2,4,0.9356765140572555,0.8892376148108481,0.8892376148108481,0.8892376148108481,0.8892376148108481,0.8892376148108481,1.0522232735918235,0.9503686385746284,0.9503686385746284,0.9503686385746284,0.9503686385746284,0.9503686385746284,0.0,0,162,7,7,0.0005171671509742737,random_n4_b2_g4,89,20260830,"(0.6104536316855141, 0.1536250905798711, 1.2843806563335238, 0.6926017005084447)","(0.5014180973163652, 0.17803607026770568, 0.1748558145384343, 0.8419631598985978)"
4,2,4,2.0990558202371896,2.0990558202371896,2.0990558202371896,1.6720210687394634,1.9350379609005082,1.9350379609005082,1.0,1.0,1.0,0.7965586491885328,0.9218611254853871,0.9218611254853871,0.0,0,162,7,7,0.0004182080738246441,random_n4_b2_g4,90,20260830,"(1.8679152618190775, 0.6952769133576433, 1.0426736010794004, 0.22131992031738038)","(0.7033147110584118, 0.13022554930217645, 0.7531825268965495, 0.5883395914630667)"
4,2,4,1.2480526606661142,1.248052660666114,1.248052660666114,1.0317603421487376,1.2127616622526076,1.2127616622526076,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.826696160078745,0.9717231495707312,0.9717231495707312,0.0,0,162,7,7,0.0004165838472545147,random_n4_b2_g4,91,20260830,"(1.0662068647781546, 0.11517844665655293, 0.2174004177473314, 0.6450955595766686)","(0.7525555511997974, 0.23521709186933537, 0.7698635691026182, 0.6711896472164567)"
4,2,4,1.4659365134812816,1.442500496913071,1.442500496913071,1.442500496913071,1.442500496913071,1.442500496913071,1.016246799649888,0.9840129389283339,0.9840129389283339,0.9840129389283339,0.9840129389283339,0.9840129389283339,0.0,0,162,7,7,0.00041954219341278076,random_n4_b2_g4,92,20260830,"(0.1463620111120932, 0.4612979553734472, 1.463533025099564, 0.2657657328128037)","(0.5263974995727799, 0.5654326191127252, 0.8050244526281962, 0.642950795115071)"
4,2,4,1.2813972007028411,1.2813972007028411,1.2813972007028411,1.2813972007028411,1.281397200702841,1.281397200702841,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.0,0,162,7,7,0.0004225410521030426,random_n4_b2_g4,93,20260830,"(0.8038999542315081, 1.2281438827959956, 1.481542409096199, 0.4948527472832376)","(0.5512165954117325, 0.29182551570097204, 0.5658118186377689, 0.6076086421572553)"
4,2,4,1.0009354850132728,0.9930304163432426,0.9930304163432427,0.9149360508474467,1.0009354850132728,1.0009354850132728,1.0079605503919407,0.992102319491725,0.9921023194917251,0.9140809418254506,1.0,1.0,0.0,0,162,7,7,0.00041791703552007675,random_n4_b2_g4,94,20260830,"(1.0874850757819807, 0.314154016635645, 1.1217957877579934, 0.1738194752590565)","(0.5611250114002867, 0.9420978178526254, 0.15509156248020273, 0.8327163747432511)"
4,2,4,1.14717515667393,1.1471751566739299,1.1471751566739299,1.1471751566739299,1.1471751566739299,1.1471751566739299,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,0,162,7,7,0.00043349992483854294,random_n4_b2_g4,95,20260830,"(0.322755134089177, 0.15055823514456776, 0.2427682570056638, 1.1662881576109798)","(0.2940286812330959, 0.1612954090405938, 0.12019194100130798, 0.902243483627542)"
4,2,4,0.36218392620685114,0.36218392620685125,0.36218392620685125,0.36218392620685125,0.36218392620685114,0.36218392620685114,0.9999999999999997,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.0004215408116579056,random_n4_b2_g4,96,20260830,"(0.1426302027183726, 0.12813929385403292, 0.12404580328069978, 0.449626363243664)","(0.6092738297186754, 0.44206015157224493, 0.7196516846146931, 0.5454658975393597)"
4,2,4,1.1708075690395225,1.1708075690395225,1.1708075690395225,1.062657668022303,1.1182003889382208,1.1182003889382208,1.0,1.0,1.0,0.9076279451234324,0.9550676118839424,0.9550676118839424,0.0,0,162,7,7,0.00046970881521701813,random_n4_b2_g4,97,20260830,"(0.2014074398172892, 1.3751388645584564, 0.15017741346398242, 0.2400773401970073)","(0.7029979208149522, 0.6548845038598908, 0.5182427683281198, 0.8707563026743743)"
4,2,4,0.5417698225601077,0.5417698225601077,0.5417698225601077,0.47219396791402274,0.5070400553510939,0.5070400553510939,1.0,1.0,1.0,0.8715767254859128,0.9358957148168571,0.9358957148168571,0.0,0,162,7,7,0.0004520830698311329,random_n4_b2_g4,98,20260830,"(0.9740797472665511, 0.3820576085730288, 0.33322027735047954, 0.40381535855860995)","(0.10134572256549998, 0.6889328793646172, 0.23080255922353937, 0.6898147093687156)"
4,2,4,1.3180331354174244,1.3180331354174246,1.3180331354174246,1.1366568295876045,1.2275231791148826,1.2275231791148826,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.8623886600753952,0.9313295289242656,0.9313295289242656,0.0,0,162,7,7,0.00043508317321538925,random_n4_b2_g4,99,20260830,"(0.767646728069509, 0.4771291328832442, 1.9634807466940862, 0.8066802357608026)","(0.7375958983477808, 0.3053657888878655, 0.3398152983891968, 0.5604570698558188)"
4,2,4,0.8094598511604341,0.8094598511604343,0.8094598511604343,0.8094598511604343,0.8094598511604341,0.8094598511604341,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,162,7,7,0.0004258747212588787,random_n4_b2_g4,100,20260830,"(0.9397596332324625, 0.19704790787559784, 0.3317902741899582, 0.3853389933857424)","(0.7155630591207567, 0.17603128714780913, 0.4129191957205341, 0.17394100459237127)"
4,2,4,0.945782676371128,0.945782676371128,0.945782676371128,0.945782676371128,0.945782676371128,0.945782676371128,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.0005196672864258289,random_n4_b2_g4,101,20260830,"(0.24400143524474213, 1.2851447969184937, 0.35788433732122726, 1.8338532296490218)","(0.8993118171932086, 0.237074709146458, 0.913229007816913, 0.24618510528114396)"
4,2,4,2.1994165714800786,2.199416571480078,2.199416571480078,1.4105521303204067,1.903578064424567,1.903578064424567,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.6413301366421859,0.8654922805931077,0.8654922805931077,0.0,0,162,7,7,0.00041799992322921753,random_n4_b2_g4,102,20260830,"(1.8541708275914746, 1.7340840474036492, 0.20168309563158734, 0.11469582208042586)","(0.547344190197176, 0.6830966141106907, 0.10576735849446933, 0.6010963137322367)"
4,2,4,0.35653353009851546,0.35653353009851546,0.35653353009851546,0.35653353009851546,0.35653353009851546,0.35653353009851546,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,162,7,7,0.0004221247509121895,random_n4_b2_g4,103,20260830,"(1.744714208165561, 0.16726001178020966, 0.24199355225789548, 1.0688565039559814)","(0.11583774113700832, 0.09909345187066357, 0.6381565783636874, 0.11967728376321875)"
